study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6609	SAMEA2620010	ERS488809	ERX1782302	ERR1711968	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711968/ERR1711968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711968/ERR1711968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711968/ERR1711968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711968/ERR1711968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BASAOSW_4_1_D11YVACXX.IND4_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BASAOSW_4_2_D11YVACXX.IND4_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BASAOSW_4_1_D11YVACXX.IND4_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BASAOSW_4_2_D11YVACXX.IND4_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/008/ERR1711968	ftp.sra.ebi.ac.uk/vol1/err/ERR171/008/ERR1711968		
PRJEB6609	SAMEA2623799	ERS494436	ERX1782255	ERR1711969	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1711969/ERR1711969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1711969/ERR1711969_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1711969/ERR1711969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1711969/ERR1711969_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_CDGAOSW_5_1_C3FPMACXX.IND14_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_CDGAOSW_5_2_C3FPMACXX.IND14_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_CDGAOSW_5_1_C3FPMACXX.IND14_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_CDGAOSW_5_2_C3FPMACXX.IND14_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/009/ERR1711969	ftp.sra.ebi.ac.uk/vol1/err/ERR171/009/ERR1711969		
PRJEB6609	SAMEA2621280	ERS490699	ERX1782263	ERR1711970	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711970/ERR1711970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711970/ERR1711970_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711970/ERR1711970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711970/ERR1711970_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AIGAOSW_8_1_D1HJRACXX.IND9_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AIGAOSW_8_2_D1HJRACXX.IND9_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AIGAOSW_8_1_D1HJRACXX.IND9_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AIGAOSW_8_2_D1HJRACXX.IND9_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/000/ERR1711970	ftp.sra.ebi.ac.uk/vol1/err/ERR171/000/ERR1711970		
PRJEB6609	SAMEA2620941	ERS490136	ERX1782160	ERR1711971	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711971/ERR1711971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711971/ERR1711971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711971/ERR1711971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711971/ERR1711971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AILAOSW_3_1_C19CPACXX.IND3_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AILAOSW_3_2_C19CPACXX.IND3_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AILAOSW_3_1_C19CPACXX.IND3_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AILAOSW_3_2_C19CPACXX.IND3_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/001/ERR1711971	ftp.sra.ebi.ac.uk/vol1/err/ERR171/001/ERR1711971		
PRJEB6609	SAMEA2732843	ERS493328	ERX1782095	ERR1711972	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711972/ERR1711972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711972/ERR1711972_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711972/ERR1711972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711972/ERR1711972_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSFAOSW_7_1_C2FGAACXX.IND7_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSFAOSW_7_2_C2FGAACXX.IND7_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSFAOSW_7_1_C2FGAACXX.IND7_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSFAOSW_7_2_C2FGAACXX.IND7_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/002/ERR1711972	ftp.sra.ebi.ac.uk/vol1/err/ERR171/002/ERR1711972		
PRJEB6609	SAMEA2732736	ERS493320	ERX1782434	ERR1711973	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711973/ERR1711973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711973/ERR1711973_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711973/ERR1711973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711973/ERR1711973_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSHAOSW_8_1_C2FGAACXX.IND24_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSHAOSW_8_2_C2FGAACXX.IND24_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSHAOSW_8_1_C2FGAACXX.IND24_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSHAOSW_8_2_C2FGAACXX.IND24_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/003/ERR1711973	ftp.sra.ebi.ac.uk/vol1/err/ERR171/003/ERR1711973		
PRJEB6609	SAMEA2622039	ERS491758	ERX1782315	ERR1711974	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711974/ERR1711974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711974/ERR1711974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711974/ERR1711974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711974/ERR1711974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ASNAOSW_7_1_C2NDLACXX.IND18_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ASNAOSW_7_2_C2NDLACXX.IND18_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ASNAOSW_7_1_C2NDLACXX.IND18_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ASNAOSW_7_2_C2NDLACXX.IND18_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/004/ERR1711974	ftp.sra.ebi.ac.uk/vol1/err/ERR171/004/ERR1711974		
PRJEB6609	SAMEA2623018	ERS493224	ERX1782251	ERR1711975	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711975/ERR1711975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711975/ERR1711975_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711975/ERR1711975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711975/ERR1711975_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BFDAOSW_7_1_C0Y8HACXX.IND5_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BFDAOSW_7_2_C0Y8HACXX.IND5_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BFDAOSW_7_1_C0Y8HACXX.IND5_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BFDAOSW_7_2_C0Y8HACXX.IND5_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/005/ERR1711975	ftp.sra.ebi.ac.uk/vol1/err/ERR171/005/ERR1711975		
PRJEB6609	SAMEA2620379	ERS489280	ERX1782472	ERR1711976	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711976/ERR1711976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711976/ERR1711976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711976/ERR1711976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711976/ERR1711976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AGNAOSW_8_1_D2G1HACXX.IND9_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AGNAOSW_8_2_D2G1HACXX.IND9_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AGNAOSW_8_1_D2G1HACXX.IND9_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AGNAOSW_8_2_D2G1HACXX.IND9_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/006/ERR1711976	ftp.sra.ebi.ac.uk/vol1/err/ERR171/006/ERR1711976		
PRJEB6609	SAMEA2622489	ERS492368	ERX1782322	ERR1711977	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711977/ERR1711977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711977/ERR1711977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711977/ERR1711977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711977/ERR1711977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_APBBOSW_8_1_C388FACXX.IND5_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_APBBOSW_8_2_C388FACXX.IND5_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_APBBOSW_8_1_C388FACXX.IND5_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_APBBOSW_8_2_C388FACXX.IND5_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/007/ERR1711977	ftp.sra.ebi.ac.uk/vol1/err/ERR171/007/ERR1711977		
PRJEB6609	SAMEA2730769	ERS489476	ERX1782129	ERR1711978	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711978/ERR1711978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711978/ERR1711978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711978/ERR1711978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711978/ERR1711978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_CKVAOSW_5_1_D2GBHACXX.IND1_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_CKVAOSW_5_2_D2GBHACXX.IND1_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_CKVAOSW_5_1_D2GBHACXX.IND1_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_CKVAOSW_5_2_D2GBHACXX.IND1_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/008/ERR1711978	ftp.sra.ebi.ac.uk/vol1/err/ERR171/008/ERR1711978		
PRJEB6609	SAMEA2732732	ERS493278	ERX1782231	ERR1711979	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1711979/ERR1711979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1711979/ERR1711979_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1711979/ERR1711979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1711979/ERR1711979_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BEPAOSW_8_1_C0V00ACXX.IND10_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BEPAOSW_8_2_C0V00ACXX.IND10_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BEPAOSW_8_1_C0V00ACXX.IND10_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BEPAOSW_8_2_C0V00ACXX.IND10_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/009/ERR1711979	ftp.sra.ebi.ac.uk/vol1/err/ERR171/009/ERR1711979		
PRJEB6609	SAMEA2730900	ERS489291	ERX1782454	ERR1711980	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711980/ERR1711980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711980/ERR1711980_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711980/ERR1711980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711980/ERR1711980_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AGQAOSW_5_1_C1JREACXX.IND17_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AGQAOSW_5_2_C1JREACXX.IND17_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AGQAOSW_5_1_C1JREACXX.IND17_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AGQAOSW_5_2_C1JREACXX.IND17_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/000/ERR1711980	ftp.sra.ebi.ac.uk/vol1/err/ERR171/000/ERR1711980		
PRJEB6609	SAMEA2623090	ERS493351	ERX1782240	ERR1711981	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711981/ERR1711981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711981/ERR1711981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711981/ERR1711981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711981/ERR1711981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSCAOSW_6_1_C2FGAACXX.IND23_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSCAOSW_6_2_C2FGAACXX.IND23_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSCAOSW_6_1_C2FGAACXX.IND23_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSCAOSW_6_2_C2FGAACXX.IND23_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/001/ERR1711981	ftp.sra.ebi.ac.uk/vol1/err/ERR171/001/ERR1711981		
PRJEB6609	SAMEA2622232	ERS492025	ERX1782100	ERR1711982	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711982/ERR1711982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711982/ERR1711982_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711982/ERR1711982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711982/ERR1711982_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AMMAOSW_7_1_C0URPACXX.IND3_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AMMAOSW_7_2_C0URPACXX.IND3_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AMMAOSW_7_1_C0URPACXX.IND3_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AMMAOSW_7_2_C0URPACXX.IND3_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/002/ERR1711982	ftp.sra.ebi.ac.uk/vol1/err/ERR171/002/ERR1711982		
PRJEB6609	SAMEA2657087	ERS492004	ERX1782116	ERR1711983	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711983/ERR1711983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711983/ERR1711983_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711983/ERR1711983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711983/ERR1711983_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AMNAOSW_8_1_C2ATHACXX.IND12_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AMNAOSW_8_2_C2ATHACXX.IND12_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AMNAOSW_8_1_C2ATHACXX.IND12_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AMNAOSW_8_2_C2ATHACXX.IND12_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/003/ERR1711983	ftp.sra.ebi.ac.uk/vol1/err/ERR171/003/ERR1711983		
PRJEB6609	SAMEA2657045	ERS488521	ERX1782124	ERR1711984	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711984/ERR1711984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711984/ERR1711984_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711984/ERR1711984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711984/ERR1711984_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AVRAOSW_5_1_C179JACXX.IND7_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AVRAOSW_5_2_C179JACXX.IND7_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AVRAOSW_5_1_C179JACXX.IND7_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_AVRAOSW_5_2_C179JACXX.IND7_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/004/ERR1711984	ftp.sra.ebi.ac.uk/vol1/err/ERR171/004/ERR1711984		
PRJEB6609	SAMEA2622463	ERS492332	ERX1782478	ERR1711985	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711985/ERR1711985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711985/ERR1711985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711985/ERR1711985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711985/ERR1711985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ANQBOSW_7_1_C16L4ACXX.IND8_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ANQBOSW_7_2_C16L4ACXX.IND8_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ANQBOSW_7_1_C16L4ACXX.IND8_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ANQBOSW_7_2_C16L4ACXX.IND8_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/005/ERR1711985	ftp.sra.ebi.ac.uk/vol1/err/ERR171/005/ERR1711985		
PRJEB6609	SAMEA2657094	ERS492662	ERX1782221	ERR1711986	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711986/ERR1711986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711986/ERR1711986_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711986/ERR1711986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711986/ERR1711986_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ACBAOSW_7_1_C0BW0ACXX.IND6_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ACBAOSW_7_2_C0BW0ACXX.IND6_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ACBAOSW_7_1_C0BW0ACXX.IND6_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_ACBAOSW_7_2_C0BW0ACXX.IND6_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/006/ERR1711986	ftp.sra.ebi.ac.uk/vol1/err/ERR171/006/ERR1711986		
PRJEB6609	SAMEA2623072	ERS493313	ERX1782323	ERR1711987	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711987/ERR1711987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711987/ERR1711987_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711987/ERR1711987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711987/ERR1711987_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSIAOSW_6_1_662YWAAXX.IND11_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSIAOSW_6_2_662YWAAXX.IND11_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSIAOSW_6_1_662YWAAXX.IND11_noribo_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA741/ERA741617/fastq/ARC_BSIAOSW_6_2_662YWAAXX.IND11_noribo_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR171/007/ERR1711987	ftp.sra.ebi.ac.uk/vol1/err/ERR171/007/ERR1711987		
